ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,d,time(ms)
-3.1201171875,0.2197265625,0.4833984375,0.1318359375,0.0,-0.2197265625,-25.4443359375,-70.0048828125,0000000000111111,27360
-2.8564453125,0.17578125,0.703125,-0.0439453125,0.0,-0.3515625,-25.6201171875,-70.0048828125,0000000000111111,27380
-2.021484375,0.1318359375,0.439453125,-0.3076171875,0.0,-0.4833984375,-25.6201171875,-70.0048828125,0000000000111111,27400
-2.2412109375,0.1318359375,0.439453125,-0.263671875,0.0,-0.3076171875,-25.7080078125,-70.0927734375,0000000000111111,27420
-2.4609375,0.8349609375,0.439453125,-0.087890625,0.0,-0.439453125,-26.103515625,-70.048828125,0000000000111111,27440
-1.8017578125,0.439453125,0.703125,-0.17578125,0.0,-0.17578125,-26.2353515625,-69.873046875,0000000000111111,27460
-2.109375,0.791015625,0.263671875,0.087890625,0.0,-0.3515625,-26.0595703125,-69.697265625,0000000000111111,27480
-2.197265625,0.439453125,0.087890625,-0.087890625,0.0,-0.5712890625,-26.1474609375,-69.7412109375,0000000000111111,27500
-1.9775390625,0.52734375,0.0439453125,0.1318359375,0.0,-0.3515625,-26.5869140625,-69.873046875,0000000000111111,27520
-1.93359375,0.615234375,0.1318359375,-0.0439453125,0.0,-0.3515625,-26.54296875,-69.6533203125,0000000000111111,27540
-1.7578125,0.7470703125,0.17578125,0.0,0.0,-0.263671875,-26.279296875,-69.0380859375,0000000000111111,27560
-1.7578125,0.439453125,0.1318359375,0.087890625,0.0,-0.439453125,-26.4111328125,-69.169921875,0000000000111111,27580
-1.58203125,0.3076171875,0.2197265625,-0.263671875,0.0,-0.5712890625,-26.4990234375,-69.3896484375,0000000000111111,27600
-1.669921875,0.4833984375,0.0439453125,-0.1318359375,0.0,-0.2197265625,-26.3232421875,-69.43359375,0000000000111111,27620
-1.318359375,0.3955078125,-0.3955078125,-0.615234375,0.0,-0.703125,-26.015625,-69.169921875,0000000000111111,27640
-1.2744140625,0.52734375,0.2197265625,-0.615234375,0.0,-0.52734375,-25.83984375,-68.90625,0000000000111111,27660
-1.58203125,0.615234375,0.1318359375,-0.5712890625,0.0,-0.52734375,-25.8837890625,-68.994140625,0000000000111111,27680
-1.2744140625,0.3076171875,0.3515625,-0.791015625,0.0,-0.439453125,-25.927734375,-69.08203125,0000000000111111,27700
-1.494140625,0.3076171875,0.17578125,-0.8349609375,0.0,-0.4833984375,-25.927734375,-68.8623046875,0000000000111111,27720
-1.40625,0.439453125,0.3515625,-0.17578125,0.0,-0.4833984375,-26.015625,-68.73046875,0000000000111111,27740
-2.2412109375,0.615234375,0.4833984375,0.0,0.0,-0.439453125,-26.015625,-68.90625,0000000000111111,27760
-2.3291015625,0.5712890625,0.263671875,-0.3076171875,0.0,-0.439453125,-25.927734375,-68.8623046875,0000000000111111,27780
-1.40625,0.6591796875,0.087890625,0.0439453125,0.0,-0.615234375,-25.927734375,-68.5546875,0000000000111111,27800
-2.1533203125,0.4833984375,0.1318359375,-0.1318359375,0.0,-0.4833984375,-26.19140625,-68.37890625,0000000000111111,27820
-2.28515625,0.703125,0.0,-0.1318359375,0.0,-0.439453125,-26.19140625,-68.5546875,0000000000111111,27840
-1.58203125,0.5712890625,0.1318359375,-0.2197265625,0.0,-0.3076171875,-25.9716796875,-68.642578125,0000000000111111,27860
-1.2744140625,0.4833984375,0.3076171875,0.17578125,0.0,-0.2197265625,-25.927734375,-68.3349609375,0000000000111111,27880
-1.5380859375,0.439453125,-0.087890625,0.1318359375,0.0,-0.439453125,-26.19140625,-68.0712890625,0000000000111111,27900
-2.1533203125,0.791015625,0.3515625,-0.0439453125,0.0,-0.3955078125,-26.3671875,-68.0712890625,0000000000111111,27920
-2.3291015625,0.439453125,0.1318359375,-0.087890625,0.0,-0.5712890625,-26.4111328125,-68.115234375,0000000000111111,27940
-2.197265625,0.3955078125,0.52734375,0.087890625,0.0,-0.263671875,-26.455078125,-68.02734375,0000000000111111,27960
-1.7578125,0.52734375,0.3955078125,0.087890625,0.0,-0.2197265625,-26.4990234375,-67.939453125,0000000000111111,27980
-2.1533203125,0.52734375,0.439453125,0.087890625,0.0,-0.3515625,-26.54296875,-67.763671875,0000000000111111,28000
-1.23046875,0.5712890625,0.263671875,-0.17578125,0.0,-0.263671875,-26.4990234375,-67.67578125,0000000000111111,28020
-2.021484375,0.439453125,0.1318359375,0.2197265625,0.0,-0.3955078125,-26.4111328125,-67.412109375,0000000000111111,28040
-1.4501953125,0.3955078125,0.2197265625,0.2197265625,0.0,0.0,-26.4990234375,-67.1484375,0000000000111111,28060
-1.845703125,0.439453125,0.263671875,-0.0439453125,0.0,-0.087890625,-26.5869140625,-67.1484375,0000000000111111,28080
-1.4501953125,0.263671875,0.0439453125,0.0,0.0,0.1318359375,-26.54296875,-67.1923828125,0000000000111111,28100
-1.8896484375,0.52734375,0.2197265625,-0.263671875,0.0,-0.087890625,-26.4990234375,-67.1923828125,0000000000111111,28120
-1.4501953125,0.3955078125,0.087890625,-0.087890625,0.0,-0.2197265625,-26.4990234375,-67.1044921875,0000000000111111,28140
-2.197265625,0.3515625,0.52734375,-0.1318359375,0.0,-0.439453125,-26.54296875,-66.97265625,0000000000111111,28160
-3.4716796875,0.4833984375,-0.1318359375,-0.087890625,0.0,-0.263671875,-26.4990234375,-66.9287109375,0000000000111111,28180
-3.33984375,0.6591796875,-0.263671875,0.0,0.0,-0.2197265625,-26.4111328125,-67.0166015625,0000000000111111,28200
-3.33984375,0.263671875,0.3955078125,0.0439453125,0.0,-0.3515625,-26.279296875,-66.97265625,0000000000111111,28220
-2.548828125,0.3955078125,0.087890625,0.17578125,0.0,-0.2197265625,-26.2353515625,-66.8408203125,0000000000111111,28240
-1.8896484375,0.615234375,0.17578125,-0.087890625,0.0,-0.1318359375,-26.19140625,-66.708984375,0000000000111111,28260
-2.63671875,0.439453125,0.3076171875,-0.0439453125,0.0,-0.17578125,-26.1474609375,-66.708984375,0000000000111111,28280
-2.1533203125,0.703125,0.3955078125,-0.439453125,0.0,0.0,-26.103515625,-66.7529296875,0000000000111111,28300
-2.900390625,0.439453125,0.3076171875,0.0,0.0,0.0,-26.103515625,-66.6650390625,0000000000111111,28320
-2.28515625,0.6591796875,0.0439453125,0.087890625,0.0,-0.17578125,-26.19140625,-66.5771484375,0000000000111111,28340
-2.9443359375,0.3076171875,0.263671875,-0.0439453125,0.0,-0.087890625,-26.19140625,-66.533203125,0000000000111111,28360
-2.4169921875,0.703125,0.2197265625,0.0,0.0,-0.439453125,-26.2353515625,-66.533203125,0000000000111111,28380
-1.8017578125,0.4833984375,0.1318359375,-0.087890625,0.0,-0.263671875,-26.279296875,-66.533203125,0000000000111111,28400
-1.9775390625,0.439453125,0.263671875,0.0439453125,0.0,-0.263671875,-26.3671875,-66.4453125,0000000000111111,28420
-1.93359375,0.4833984375,0.263671875,0.0439453125,0.0,-0.4833984375,-26.3671875,-66.26953125,0000000000111111,28440
-3.2958984375,0.4833984375,0.17578125,0.1318359375,0.0,-0.3515625,-26.4111328125,-66.181640625,0000000000111111,28460
-3.7353515625,0.2197265625,0.1318359375,0.087890625,0.0,-0.263671875,-26.455078125,-66.005859375,0000000000111111,28480
-2.4169921875,0.0,-0.3076171875,-0.087890625,0.0,-0.4833984375,-26.4990234375,-65.8740234375,0000000000111111,28500
-1.9775390625,-0.1318359375,0.3076171875,0.1318359375,0.0,0.0,-26.54296875,-65.6982421875,0000000000111111,28520
-2.28515625,0.1318359375,0.087890625,-0.2197265625,0.0,-0.263671875,-26.54296875,-65.654296875,0000000000111111,28540
-1.8896484375,0.1318359375,0.439453125,-0.087890625,0.0,-0.3076171875,-26.54296875,-65.6103515625,0000000000111111,28560
-2.2412109375,0.0439453125,0.439453125,0.0439453125,0.0,-0.17578125,-26.455078125,-65.5224609375,0000000000111111,28580
-2.2412109375,0.3515625,0.1318359375,-0.1318359375,0.0,-0.087890625,-26.4111328125,-65.2587890625,0000000000111111,28600
-1.58203125,-0.1318359375,0.439453125,0.0,0.0,-0.3515625,-26.3671875,-65.0390625,0000000000111111,28620
-1.318359375,0.0,0.263671875,0.17578125,0.0,-0.2197265625,-26.279296875,-64.9072265625,0000000000111111,28640
-1.7578125,0.3076171875,0.1318359375,-0.1318359375,0.0,-0.2197265625,-26.2353515625,-64.86328125,0000000000111111,28660
-1.0107421875,0.0439453125,-0.0439453125,0.0,0.0,-0.52734375,-26.2353515625,-64.7314453125,0000000000111111,28680
-1.669921875,0.3076171875,0.263671875,0.0,0.0,0.0439453125,-26.19140625,-64.5556640625,0000000000111111,28700
-1.7578125,0.1318359375,0.087890625,0.0,0.0,-0.17578125,-26.2353515625,-64.3798828125,0000000000111111,28720
-1.669921875,0.0439453125,0.1318359375,0.263671875,0.0,-0.263671875,-26.2353515625,-64.2041015625,0000000000111111,28740
-1.6259765625,-0.087890625,0.0,0.087890625,0.0,-0.17578125,-26.2353515625,-64.16015625,0000000000111111,28760
-1.4501953125,0.0,-0.1318359375,-0.3955078125,0.0,-0.263671875,-26.279296875,-64.1162109375,0000000000111111,28780
-2.373046875,-0.1318359375,-0.087890625,-0.2197265625,0.0,-0.3076171875,-26.3232421875,-64.0283203125,0000000000111111,28800
-2.197265625,0.0,0.1318359375,-0.263671875,0.0,-0.3076171875,-26.3232421875,-63.8525390625,0000000000111111,28820
-1.8896484375,0.0439453125,0.0439453125,-0.0439453125,0.0,-0.3515625,-26.3232421875,-63.6767578125,0000000000111111,28840
-1.8017578125,0.1318359375,0.1318359375,-0.1318359375,0.0,-0.439453125,-26.4111328125,-63.6328125,0000000000111111,28860
-1.8896484375,0.0439453125,0.1318359375,-0.1318359375,0.0,-0.17578125,-26.54296875,-63.5888671875,0000000000111111,28880
-1.7138671875,0.1318359375,0.3515625,0.0,0.0,-0.5712890625,-26.54296875,-63.5888671875,0000000000111111,28900
-1.9775390625,0.087890625,-0.17578125,0.0,0.0,-0.439453125,-26.54296875,-63.5888671875,0000000000111111,28920
-1.6259765625,0.2197265625,0.2197265625,0.1318359375,0.0,-0.4833984375,-26.4990234375,-63.5888671875,0000000000111111,28940
-2.373046875,0.1318359375,0.263671875,0.1318359375,0.0,-0.3955078125,-26.4990234375,-63.5009765625,0000000000111111,28960
-2.021484375,0.087890625,0.1318359375,0.0,0.0,0.0,-26.54296875,-63.4130859375,0000000000111111,28980
-2.28515625,0.2197265625,0.263671875,-0.1318359375,0.0,-0.3076171875,-26.6748046875,-63.369140625,0000000000111111,29000
-1.8017578125,0.3076171875,0.3076171875,0.0439453125,0.0,-0.263671875,-26.71875,-63.4130859375,0000000000111111,29020
-1.669921875,0.17578125,0.263671875,-0.615234375,0.0,0.087890625,-26.71875,-63.369140625,0000000000111111,29040
-1.58203125,0.0,0.1318359375,-0.3955078125,0.0,-0.439453125,-26.54296875,-63.45703125,0000000000111111,29060
-1.7578125,-0.087890625,-0.0439453125,0.0,0.0,-0.17578125,-26.3232421875,-63.5888671875,0000000000111111,29080
-1.7578125,0.087890625,0.263671875,-0.087890625,0.0,-0.3955078125,-26.3232421875,-63.6328125,0000000000111111,29100
-1.58203125,-0.2197265625,-0.17578125,0.0,0.0,-0.2197265625,-26.4111328125,-63.5009765625,0000000000111111,29120
-1.8017578125,0.0439453125,0.3515625,0.3076171875,0.0,-0.3955078125,-26.4990234375,-63.3251953125,0000000000111111,29140
-1.1865234375,-0.2197265625,0.2197265625,-0.2197265625,0.0,-0.0439453125,-26.455078125,-63.2373046875,0000000000111111,29160
-1.8896484375,0.087890625,0.2197265625,0.1318359375,0.0,-0.0439453125,-26.3671875,-63.28125,0000000000111111,29180
-1.6259765625,0.263671875,0.4833984375,0.0439453125,0.0,-0.2197265625,-26.279296875,-63.0615234375,0000000000111111,29200
-1.58203125,-0.1318359375,0.263671875,-0.087890625,0.0,-0.087890625,-26.3232421875,-62.841796875,0000000000111111,29220
-2.6806640625,0.1318359375,0.3955078125,0.087890625,0.0,-0.0439453125,-26.3671875,-62.7099609375,0000000000111111,29240
-1.4501953125,0.1318359375,0.439453125,0.2197265625,0.0,0.2197265625,-26.279296875,-62.578125,0000000000111111,29260
-1.6259765625,-0.3515625,0.3076171875,-0.087890625,0.0,-0.087890625,-26.2353515625,-62.4462890625,0000000000111111,29280
-8.349609375,-0.087890625,0.3515625,0.2197265625,0.0,-0.0439453125,-26.2353515625,-61.875,0000000000111111,29300
-33.1787109375,0.17578125,0.0439453125,0.263671875,0.0,-0.0439453125,-26.279296875,-61.5673828125,0000000000111111,29320
-33.1787109375,-0.1318359375,0.439453125,0.2197265625,0.0,-0.439453125,-26.279296875,-61.4794921875,0000000000111111,29340
-33.7060546875,-0.1318359375,0.3515625,0.1318359375,0.0,-0.52734375,-26.1474609375,-61.3037109375,0000000000111111,29360
-33.7060546875,0.1318359375,0.17578125,-0.1318359375,0.0,-0.0439453125,-26.0595703125,-60.6005859375,0000000000111111,29380
-34.892578125,0.087890625,0.17578125,0.0,0.0,-0.3076171875,-26.015625,-59.765625,0000000000111111,29400
-33.486328125,0.0439453125,0.263671875,0.17578125,0.0,-0.439453125,-25.927734375,-59.3701171875,0000000000111111,29420
-5.2294921875,0.1318359375,0.1318359375,-0.0439453125,0.0,-0.4833984375,-25.751953125,-59.1943359375,0000000000111111,29440
-0.966796875,0.5712890625,0.087890625,-0.0439453125,0.0,-0.4833984375,-25.6640625,-58.9306640625,0000000000111111,29460
-1.8896484375,0.0,0.0439453125,0.2197265625,0.0,-0.439453125,-25.576171875,-58.7109375,0000000000111111,29480
-1.8017578125,-0.4833984375,0.3515625,-0.3076171875,0.0,0.0,-25.5322265625,-58.88671875,0000000000111111,29500
-1.8017578125,-0.3955078125,0.0439453125,-0.1318359375,0.0,-0.3076171875,-25.4443359375,-58.88671875,0000000000111111,29520
-1.8017578125,-0.0439453125,-0.0439453125,0.0439453125,0.0,-0.17578125,-25.2685546875,-58.53515625,0000000000111111,29540
-1.58203125,-0.3955078125,0.087890625,0.4833984375,0.0,-0.2197265625,-25.13671875,-58.271484375,0000000000111111,29560
-2.724609375,0.2197265625,0.17578125,0.17578125,0.0,-0.17578125,-25.048828125,-58.53515625,0000000000111111,29580
-2.197265625,-0.3955078125,0.263671875,-0.0439453125,0.0,-0.3076171875,-24.9169921875,-58.798828125,0000000000111111,29600
-2.548828125,-0.3515625,0.439453125,0.3076171875,0.0,-0.3515625,-24.8291015625,-58.4912109375,0000000000111111,29620
-2.0654296875,-0.1318359375,0.263671875,0.1318359375,0.0,-0.3515625,-24.9609375,-58.2275390625,0000000000111111,29640
-1.6259765625,-0.52734375,0.1318359375,0.0439453125,0.0,-0.1318359375,-25.0927734375,-58.3154296875,0000000000111111,29660
-2.1533203125,-0.3515625,0.3955078125,-0.2197265625,0.0,0.1318359375,-25.048828125,-58.623046875,0000000000111111,29680
-1.7578125,-0.615234375,0.263671875,-0.6591796875,0.0,0.087890625,-25.0927734375,-58.623046875,0000000000111111,29700
-1.8896484375,-0.439453125,0.1318359375,-0.703125,0.0,-0.087890625,-25.224609375,-58.1396484375,0000000000111111,29720
-1.8896484375,-0.1318359375,0.439453125,-0.703125,0.0,-0.263671875,-25.576171875,-58.095703125,0000000000111111,29740
-2.1533203125,-0.263671875,0.1318359375,-0.703125,0.0,-0.17578125,-25.9716796875,-58.5791015625,0000000000111111,29760
-2.7685546875,-0.3515625,0.1318359375,-0.615234375,0.0,-0.3955078125,-26.0595703125,-59.0185546875,0000000000111111,29780
-3.0322265625,-0.3076171875,0.3515625,-1.0107421875,0.0,-0.439453125,-26.1474609375,-58.7548828125,0000000000111111,29800
-2.0654296875,-0.263671875,0.3076171875,-0.439453125,0.0,-0.439453125,-26.2353515625,-58.2275390625,0000000000111111,29820
-2.109375,-0.3955078125,0.263671875,-0.17578125,0.0,-0.2197265625,-26.54296875,-58.0078125,0000000000111111,29840
-2.3291015625,-0.263671875,0.3076171875,-0.0439453125,0.0,-0.263671875,-26.806640625,-58.095703125,0000000000111111,29860
-2.28515625,-0.1318359375,0.087890625,-0.087890625,0.0,-0.263671875,-26.8505859375,-58.0517578125,0000000000111111,29880
-2.548828125,-0.2197265625,0.087890625,-0.3515625,0.0,-0.1318359375,-26.806640625,-57.919921875,0000000000111111,29900
-1.7578125,-0.52734375,-0.1318359375,-0.3515625,0.0,-0.087890625,-26.7626953125,-57.83203125,0000000000111111,29920
-1.8896484375,-0.2197265625,0.263671875,0.0,0.0,-0.263671875,-26.7626953125,-57.65625,0000000000111111,29940
-2.109375,-0.439453125,0.17578125,-0.087890625,0.0,-0.1318359375,-26.8505859375,-57.392578125,0000000000111111,29960
-2.1533203125,-0.3076171875,0.2197265625,-0.2197265625,0.0,-0.3955078125,-26.8505859375,-57.0849609375,0000000000111111,29980
-1.23046875,-0.263671875,0.087890625,-0.1318359375,0.0,-0.439453125,-26.806640625,-56.865234375,0000000000111111,30000
-1.2744140625,-0.17578125,0.0439453125,-0.0439453125,0.0,-0.439453125,-26.54296875,-56.513671875,0000000000111111,30020
-1.669921875,-0.2197265625,0.263671875,-0.439453125,0.0,-0.3515625,-26.1474609375,-55.986328125,0000000000111111,30040
-0.9228515625,-0.439453125,0.52734375,-0.52734375,0.0,-0.6591796875,-25.8837890625,-55.2392578125,0000000000111111,30060
-2.4169921875,-0.615234375,0.3076171875,-0.0439453125,0.0,-0.2197265625,-25.7080078125,-54.3603515625,0000000000111111,30080
-2.4609375,-0.4833984375,0.2197265625,-0.17578125,0.0,-0.439453125,-25.400390625,-53.4814453125,0000000000111111,30100
-2.548828125,-0.52734375,0.2197265625,-0.0439453125,0.0,-0.263671875,-25.048828125,-52.3388671875,0000000000111111,30120
-2.197265625,-0.52734375,-0.1318359375,-0.1318359375,0.0,-0.17578125,-24.5654296875,-50.9765625,0000000000111111,30140
-2.28515625,-0.52734375,0.263671875,-0.17578125,0.0,-0.17578125,-24.43359375,-49.5263671875,0000000000111111,30160
-1.0546875,-0.3515625,0.1318359375,0.1318359375,0.0,-0.4833984375,-23.90625,-47.9443359375,0000000000111111,30180
-2.1533203125,-0.263671875,0.3076171875,0.0439453125,0.0,-0.4833984375,-23.642578125,-46.3623046875,0000000000111111,30200
-1.7578125,-0.3515625,0.17578125,-0.3515625,0.0,-0.1318359375,-23.2470703125,-45.087890625,0000000000111111,30220
-1.7138671875,-0.3955078125,0.2197265625,-0.1318359375,0.0,-0.2197265625,-23.0712890625,-43.857421875,0000000000111111,30240
-1.5380859375,-0.439453125,0.439453125,-0.1318359375,0.0,-0.1318359375,-22.5439453125,-42.1875,0000000000111111,30260
-2.1533203125,-0.1318359375,0.087890625,0.0,0.0,-0.087890625,-21.97265625,-40.4736328125,0000000000111111,30280
-2.0654296875,-0.4833984375,0.439453125,-0.2197265625,0.0,-0.3076171875,-21.4453125,-39.0234375,0000000000111111,30300
-1.7138671875,-0.263671875,0.2197265625,0.0,0.0,0.1318359375,-21.1376953125,-37.6171875,0000000000111111,30320
-1.58203125,-0.3955078125,0.439453125,0.087890625,0.0,-0.1318359375,-20.654296875,-35.9912109375,0000000000111111,30340
-2.4609375,-0.087890625,0.439453125,-0.1318359375,0.0,0.087890625,-20.126953125,-34.365234375,0000000000111111,30360
-2.28515625,-0.1318359375,0.2197265625,-0.087890625,0.0,-0.1318359375,-19.423828125,-32.8271484375,0000000000111111,30380
-1.318359375,-0.439453125,0.2197265625,-0.2197265625,0.0,-0.1318359375,-18.720703125,-31.3330078125,0000000000111111,30400
-2.109375,-0.1318359375,0.2197265625,-0.1318359375,0.0,-0.1318359375,-18.28125,-29.70703125,0000000000111111,30420
-1.318359375,-0.2197265625,-0.1318359375,0.0,0.0,0.0439453125,-17.3583984375,-28.037109375,0000000000111111,30440
-1.8896484375,0.0439453125,-0.17578125,0.0439453125,0.0,0.2197265625,-16.3916015625,-26.7626953125,0000000000111111,30460
-3.1201171875,-0.1318359375,-0.087890625,-0.0439453125,0.0,0.087890625,-15.46875,-25.7958984375,0000000000111111,30480
-2.197265625,-0.263671875,0.1318359375,-0.087890625,0.0,0.1318359375,-15.029296875,-24.9169921875,0000000000111111,30500
-1.4501953125,-0.3515625,0.1318359375,-0.3076171875,0.0,0.263671875,-14.677734375,-23.642578125,0000000000111111,30520
-1.3623046875,0.1318359375,0.0,0.087890625,0.0,0.2197265625,-14.150390625,-21.9287109375,0000000000111111,30540
-1.93359375,-0.3076171875,0.0439453125,-0.0439453125,0.0,0.0,-13.271484375,-20.390625,0000000000111111,30560
-1.8896484375,-0.1318359375,0.0439453125,0.0,0.0439453125,-0.263671875,-12.48046875,-18.80859375,0000000000111111,30580
-2.197265625,-0.263671875,0.0439453125,-0.0439453125,0.0,-0.17578125,-11.8212890625,-16.962890625,0000000000111111,30600
-1.58203125,-0.3955078125,0.263671875,0.087890625,0.0,-0.3515625,-11.162109375,-14.94140625,0000000000111111,30620
-25.0927734375,-0.3076171875,0.263671875,-0.263671875,0.0,-0.1318359375,-10.546875,-13.359375,0000000000111111,30640
-33.486328125,-0.1318359375,0.1318359375,0.087890625,0.0,-0.0439453125,-10.283203125,-12.2607421875,0000000000111111,30660
-33.75,-0.087890625,0.17578125,-0.3515625,0.0439453125,0.0,-9.755859375,-11.337890625,0000000000111111,30680
-23.6865234375,-0.263671875,0.3955078125,-0.3076171875,0.0,-0.3515625,-9.66796875,-10.2392578125,0000000000111111,30700
-2.2412109375,-0.3955078125,0.087890625,-0.17578125,0.0,0.1318359375,-8.5693359375,-8.8330078125,0000000000111111,30720
-2.197265625,-0.1318359375,-0.087890625,-0.3076171875,0.0,0.1318359375,-7.998046875,-7.5146484375,0000000000111111,30740
-1.58203125,-0.263671875,0.0,-0.17578125,0.0,-0.2197265625,-7.822265625,-6.328125,0000000000111111,30760
-1.7578125,-0.439453125,-0.2197265625,-0.263671875,0.0,-0.263671875,-7.9541015625,-5.4052734375,0000000000111111,30780
-1.142578125,-0.439453125,-0.263671875,-0.17578125,0.0,-0.087890625,-8.4375,-4.6142578125,0000000000111111,30800
-1.7138671875,-0.3955078125,0.087890625,0.0439453125,0.0,-0.0439453125,-9.1845703125,-3.9111328125,0000000000111111,30820
-2.109375,-0.2197265625,0.263671875,0.0,0.0,-0.1318359375,-9.7119140625,-3.33984375,0000000000111111,30840
-1.845703125,-0.439453125,0.3076171875,-0.17578125,0.0,-0.1318359375,-9.66796875,-3.0322265625,0000000000111111,30860
-1.4501953125,-0.3076171875,-0.1318359375,-0.17578125,0.0,0.1318359375,-9.9755859375,-2.8125,0000000000111111,30880
-0.703125,-0.1318359375,0.2197265625,-0.0439453125,0.0,-0.3955078125,-9.228515625,-2.6806640625,0000000000111111,30900
-3.076171875,-0.17578125,0.3955078125,-0.263671875,0.0,-0.439453125,-8.3935546875,-2.900390625,0000000000111111,30920
19.951171875,-0.263671875,0.17578125,-0.087890625,0.0,-0.17578125,-7.470703125,-3.33984375,0000000000111111,30940
5.3173828125,-0.2197265625,-0.0439453125,-0.3955078125,0.0,-0.3076171875,-6.1962890625,-3.8232421875,0000000000111111,30960
-1.9775390625,-0.2197265625,-0.1318359375,-0.0439453125,0.0,-0.1318359375,-5.44921875,-4.130859375,0000000000111111,30980
-1.318359375,-0.087890625,0.0,-0.263671875,0.0,-0.2197265625,-5.185546875,-4.2626953125,0000000000111111,31000
0.087890625,0.0,0.0,0.3955078125,0.0,-0.439453125,-5.6689453125,-4.3505859375,0000000000111111,31020
-0.263671875,-0.17578125,-0.0439453125,-0.1318359375,0.0,-0.263671875,-6.6357421875,-4.306640625,0000000000111111,31040
-1.23046875,-0.439453125,-0.1318359375,-0.3515625,0.0,-0.3076171875,-7.646484375,-4.21875,0000000000111111,31060
-1.0546875,-0.3955078125,0.1318359375,0.1318359375,0.0,-0.615234375,-7.7783203125,-4.2626953125,0000000000111111,31080
-2.28515625,-0.0439453125,0.087890625,-0.1318359375,0.0,-0.3955078125,-7.294921875,-4.74609375,0000000000111111,31100
-1.845703125,-0.263671875,0.1318359375,0.0439453125,0.0,-0.6591796875,-7.3388671875,-5.3173828125,0000000000111111,31120
-2.1533203125,-0.263671875,0.0439453125,0.3955078125,0.0,-0.703125,-7.822265625,-5.44921875,0000000000111111,31140
-1.8896484375,-0.1318359375,0.1318359375,0.3515625,0.0,-0.263671875,-8.4814453125,-5.361328125,0000000000111111,31160
-1.40625,-0.3955078125,0.52734375,-0.2197265625,0.0,-0.5712890625,-9.4482421875,-5.2734375,0000000000111111,31180
-1.7578125,-0.1318359375,0.3955078125,0.17578125,0.0,-0.439453125,-10.546875,-5.361328125,0000000000111111,31200
-1.669921875,0.2197265625,0.087890625,0.263671875,0.0,-0.2197265625,-11.162109375,-5.6689453125,0000000000111111,31220
-1.58203125,0.0439453125,0.087890625,-0.087890625,0.0,0.0439453125,-11.4697265625,-5.9765625,0000000000111111,31240
-1.40625,0.2197265625,0.0,0.2197265625,0.0,-0.17578125,-11.7333984375,-6.15234375,0000000000111111,31260
-1.3623046875,-0.0439453125,0.087890625,0.17578125,0.0,-0.3076171875,-11.7333984375,-6.064453125,0000000000111111,31280
-1.318359375,-0.3076171875,0.1318359375,-0.087890625,0.0,-0.4833984375,-11.2939453125,-6.064453125,0000000000111111,31300
-1.6259765625,-0.439453125,-0.1318359375,-0.1318359375,0.0,-0.1318359375,-10.5908203125,-6.328125,0000000000111111,31320
-1.5380859375,0.087890625,0.087890625,0.1318359375,0.0,-0.3076171875,-10.2392578125,-6.6357421875,0000000000111111,31340
-1.93359375,-0.1318359375,0.4833984375,0.2197265625,0.0,-0.1318359375,-10.37109375,-7.119140625,0000000000111111,31360
-1.7138671875,-0.087890625,0.2197265625,0.2197265625,0.0,0.0439453125,-10.3271484375,-7.646484375,0000000000111111,31380
-2.373046875,-0.263671875,0.5712890625,0.2197265625,0.0,-0.17578125,-10.546875,-7.9541015625,0000000000111111,31400
-1.5380859375,-0.17578125,0.2197265625,0.3515625,0.0,0.087890625,-10.8544921875,-7.9541015625,0000000000111111,31420
-1.318359375,-0.3076171875,0.439453125,0.3955078125,0.0,-0.0439453125,-10.8984375,-7.7783203125,0000000000111111,31440
-1.7138671875,-0.3515625,0.439453125,0.17578125,0.0,0.087890625,-10.5908203125,-7.8662109375,0000000000111111,31460
-1.93359375,-0.439453125,0.0439453125,0.1318359375,0.0,-0.0439453125,-10.4150390625,-7.998046875,0000000000111111,31480
-1.23046875,-0.263671875,0.263671875,-0.17578125,0.0,-0.087890625,-10.4150390625,-8.26171875,0000000000111111,31500
-1.9775390625,-0.2197265625,0.1318359375,0.087890625,0.0,-0.1318359375,-10.4150390625,-8.3056640625,0000000000111111,31520
-1.6259765625,-0.0439453125,0.087890625,0.1318359375,0.0,-0.17578125,-10.5029296875,-8.349609375,0000000000111111,31540
-1.5380859375,-0.087890625,0.439453125,0.0439453125,0.0,-0.0439453125,-10.5029296875,-8.4375,0000000000111111,31560
-1.58203125,0.087890625,0.1318359375,0.263671875,0.0,-0.17578125,-10.37109375,-8.4814453125,0000000000111111,31580
-1.2744140625,0.2197265625,0.0439453125,-0.17578125,0.0,-0.2197265625,-10.283203125,-8.4814453125,0000000000111111,31600
-1.5380859375,-0.1318359375,0.3076171875,0.087890625,0.0439453125,-0.3515625,-10.283203125,-8.4375,0000000000111111,31620
-2.021484375,-0.17578125,-0.1318359375,0.263671875,0.0439453125,-0.2197265625,-10.458984375,-8.4375,0000000000111111,31640
-2.373046875,0.0,0.1318359375,0.3515625,0.0439453125,-0.3955078125,-10.546875,-8.3935546875,0000000000111111,31660
-1.8896484375,0.1318359375,0.087890625,0.1318359375,0.0,-0.4833984375,-10.546875,-8.3935546875,0000000000111111,31680
-1.8896484375,-0.17578125,0.3955078125,0.2197265625,0.0,-0.3076171875,-10.5908203125,-8.3935546875,0000000000111111,31700
